Lx=13, Ly=13, delta=3.7, Rb=1.9, alpha=0.05, n_edge=4, delta_boundary=1.8, USE_STAR_MODULATION=False
running Lx=13, Ly=13, delta=3.7, Rb=1.9, alpha=0.05, n_edge=4, delta_boundary=1.8

Build MPO | Nsites =   169 | Nterms =      14534 | Algorithm = FastSVD | Cutoff = 1.00e-16 | Max bond dimension =    -1
 Site =   133 /   169 .. Mmpo =    37 DW = 9.20e-40 Error = 5.34e-13 NNZ =     1369 SPT = 0.0263 Tsvd = 0.000 T = 0.014
 Site =   134 /   169 .. Mmpo =    36 DW = 1.73e-39 Error = 3.32e-13 NNZ =     1296 SPT = 0.0270 Tsvd = 0.000 T = 0.013
 Site =   135 /   169 .. Mmpo =    35 DW = 7.85e-38 Error = 4.80e-13 NNZ =     1225 SPT = 0.0278 Tsvd = 0.000 T = 0.012
 Site =   136 /   169 .. Mmpo =    34 DW = 2.80e-39 Error = 3.18e-13 NNZ =     1156 SPT = 0.0286 Tsvd = 0.000 T = 0.012
 Site =   137 /   169 .. Mmpo =    33 DW = 1.23e-39 Error = 2.20e-13 NNZ =     1089 SPT = 0.0294 Tsvd = 0.000 T = 0.011
 Site =   138 /   169 .. Mmpo =    32 DW = 1.30e-38 Error = 4.94e-13 NNZ =     1024 SPT = 0.0303 Tsvd = 0.000 T = 0.010
 Site =   139 /   169 .. Mmpo =    31 DW = 4.33e-39 Error = 7.49e-12 NNZ =      961 SPT = 0.0312 Tsvd = 0.000 T = 0.010
 Site =   140 /   169 .. Mmpo =    30 DW = 6.46e-39 Error = 6.46e-12 NNZ =      900 SPT = 0.0323 Tsvd = 0.000 T = 0.009
 Site =   141 /   169 .. Mmpo =    29 DW = 2.16e-40 Error = 4.42e-12 NNZ =      841 SPT = 0.0333 Tsvd = 0.000 T = 0.009
 Site =   142 /   169 .. Mmpo =    28 DW = 1.11e-38 Error = 5.78e-13 NNZ =      784 SPT = 0.0345 Tsvd = 0.000 T = 0.008
 Site =   143 /   169 .. Mmpo =    27 DW = 1.91e-38 Error = 3.78e-12 NNZ =      729 SPT = 0.0357 Tsvd = 0.000 T = 0.007
 Site =   144 /   169 .. Mmpo =    26 DW = 2.19e-41 Error = 4.08e-12 NNZ =      676 SPT = 0.0370 Tsvd = 0.000 T = 0.007
 Site =   145 /   169 .. Mmpo =    25 DW = 4.79e-38 Error = 5.34e-12 NNZ =      625 SPT = 0.0385 Tsvd = 0.000 T = 0.008
 Site =   146 /   169 .. Mmpo =    24 DW = 1.80e-38 Error = 5.20e-12 NNZ =      576 SPT = 0.0400 Tsvd = 0.000 T = 0.006
